fight_id	turn	field	sim_value	engine_value	action_context	suspected_reading_corruption
soak-20260804-211110-run002#f3	4	l1.damage	6	8	card=Soloist's Solicitation target=Fuzzy Wurm Crawler target_hp=24->16 n_enemies=1	0
soak-20260804-211110-run002#f3		record.cards_played[Ethereal Spotlight]	0	6	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-211110-run002#f3		record.cards_played[Freminet — Pers, Deploy!]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-211110-run003#f1		record.cards_played[Chevreuse — Interdiction Fire]	2	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-211110-run003#f1		record.cards_played[Ethereal Spotlight]	0	6	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-211110-run003#f2		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-211110-run003#f3	3	l1.damage	14	-23	card=Itto — Superlative Superstrength target=Corpse Slug target_hp=3->26 n_enemies=2	1
soak-20260804-211110-run003#f3		record.cards_played[Ethereal Spotlight]	0	5	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-211110-run003#f3		record.cards_played[Itto — Superlative Superstrength]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212122-run001#f1	1	l1.damage	7	10	card=Chevreuse — Interdiction Fire target=Corpse Slug target_hp=25->15 n_enemies=2	0
soak-20260804-212122-run001#f1		record.cards_played[Ethereal Spotlight]	0	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212122-run002#f1	3	l1.damage	10	15	card=Freminet — Pressurized Floe: Backstroke target=Seapunk target_hp=25->10 n_enemies=1	0
soak-20260804-212122-run002#f1		record.cards_played[Chevreuse — Interdiction Fire]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212122-run002#f1		record.cards_played[Ethereal Spotlight]	0	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212122-run002#f2		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212122-run002#f2		record.cards_played[Freminet — Pressurized Floe: Backstroke]	0	1	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212122-run002#f3	1	l1.damage	7	10	card=Chevreuse — Interdiction Fire target=Corpse Slug target_hp=25->15 n_enemies=2	0
soak-20260804-212122-run002#f3	2	l1.damage	6	-11	card=Soloist's Solicitation target=Corpse Slug target_hp=15->26 n_enemies=2	1
soak-20260804-212122-run002#f3		record.cards_played[Ethereal Spotlight]	0	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212122-run003#f1		record.cards_played[Ethereal Spotlight]	0	5	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212122-run003#f1		record.cards_played[Freminet — Pers, Deploy!]	2	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run001#f1	4	l1.damage	7	13	card=Chevreuse — Interdiction Fire target=Toadpole target_hp=21->8 n_enemies=2	0
soak-20260804-212539-run001#f1		record.cards_played[Ethereal Spotlight]	0	5	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run001#f1		record.cards_played[Soloist's Solicitation]	3	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run001#f2	3	l1.damage	7	10	card=Chevreuse — Interdiction Fire target=Sludge Spinner target_hp=19->9 n_enemies=1	0
soak-20260804-212539-run001#f2		record.cards_played[Ethereal Spotlight]	0	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run001#f3	4	l1.damage	6	0	card=House Call target=Seapunk target_hp=20->20 n_enemies=1	0
soak-20260804-212539-run001#f3		record.cards_played[Ethereal Spotlight]	0	8	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run001#f3		record.cards_played[House Call]	3	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run001#f4	5	l1.damage	6	10	card=House Call target=Gremlin Merc target_hp=14->4 n_enemies=1	0
soak-20260804-212539-run001#f4	6	l1.damage	7	5	card=Chevreuse — Interdiction Fire target=Sneaky Gremlin target_hp=13->8 n_enemies=1	0
soak-20260804-212539-run001#f4		record.cards_played[Ethereal Spotlight]	0	7	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run001#f5	5	l1.damage	7	10	card=Chevreuse — Interdiction Fire target=Terror Eel target_hp=92->82 n_enemies=1	0
soak-20260804-212539-run001#f5		record.cards_played[Ethereal Spotlight]	0	5	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f1		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f1		record.cards_played[Soloist's Solicitation]	3	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f2	2	l1.damage	7	4	card=Chevreuse — Interdiction Fire target=Shrinker Beetle target_hp=32->28 n_enemies=1	0
soak-20260804-212539-run002#f2	3	l1.damage	7	4	card=Chevreuse — Interdiction Fire target=Shrinker Beetle target_hp=24->20 n_enemies=1	0
soak-20260804-212539-run002#f2	5	l1.damage	7	4	card=Chevreuse — Interdiction Fire target=Shrinker Beetle target_hp=12->8 n_enemies=1	0
soak-20260804-212539-run002#f2		record.cards_played[Ethereal Spotlight]	0	7	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f2		record.cards_played[Soloist's Solicitation]	5	6	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f3	2	l1.damage	7	10	card=Chevreuse — Interdiction Fire target=Fuzzy Wurm Crawler target_hp=43->33 n_enemies=1	0
soak-20260804-212539-run002#f3	4	l1.damage	7	10	card=Chevreuse — Interdiction Fire target=Fuzzy Wurm Crawler target_hp=15->5 n_enemies=1	0
soak-20260804-212539-run002#f3		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f3		record.cards_played[Soloist's Solicitation]	2	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f4	7	l1.damage	7	10	card=Chevreuse — Interdiction Fire target=Slithering Strangler target_hp=32->22 n_enemies=2	0
soak-20260804-212539-run002#f4	7	l1.damage	8	14	card=Let the People Rejoice target=Slithering Strangler target_hp=22->8 n_enemies=2	0
soak-20260804-212539-run002#f4		record.cards_played[Ethereal Spotlight]	0	7	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f5	4	l1.damage	6	10	card=Kaeya — Frostgnaw target=Phrog Parasite target_hp=36->26 n_enemies=1	0
soak-20260804-212539-run002#f5	9	l1.damage	7	10	card=Chevreuse — Interdiction Fire target=Wriggler target_hp=14->4 n_enemies=1	0
soak-20260804-212539-run002#f5		record.cards_played[Ethereal Spotlight]	0	12	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f5		record.cards_played[Let the People Rejoice]	0	1	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f6	3	l1.damage	15	22	card=High Tide target=Vine Shambler target_hp=51->29 n_enemies=1	0
soak-20260804-212539-run002#f6		record.cards_played[Ethereal Spotlight]	0	5	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f6		record.cards_played[High Tide]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f7	1	l1.damage	10	11	card=Crashing Waves+ target=Bygone Effigy target_hp=127->116 n_enemies=1	0
soak-20260804-212539-run002#f7	1	l1.damage	6	7	card=Soloist's Solicitation target=Bygone Effigy target_hp=116->109 n_enemies=1	0
soak-20260804-212539-run002#f7	3	l1.damage	19	39	card=High Tide+ target=Bygone Effigy target_hp=95->56 n_enemies=1	0
soak-20260804-212539-run002#f7	4	l1.damage	19	34	card=High Tide+ target=Bygone Effigy target_hp=56->22 n_enemies=1	0
soak-20260804-212539-run002#f7	4	l1.damage	7	12	card=Chevreuse — Interdiction Fire target=Bygone Effigy target_hp=22->10 n_enemies=1	0
soak-20260804-212539-run002#f7		record.cards_played[Crashing Waves+]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f7		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f8	3	l1.damage	19	43	card=High Tide+ target=Ceremonial Beast target_hp=223->180 n_enemies=1	0
soak-20260804-212539-run002#f8	6	l1.damage	19	34	card=High Tide+ target=Ceremonial Beast target_hp=157->123 n_enemies=1	0
soak-20260804-212539-run002#f8	6	l1.damage	6	8	card=House Call target=Ceremonial Beast target_hp=116->108 n_enemies=1	0
soak-20260804-212539-run002#f8	7	l1.damage	19	51	card=High Tide+ target=Ceremonial Beast target_hp=98->47 n_enemies=1	0
soak-20260804-212539-run002#f8		record.cards_played[Ethereal Spotlight]	0	8	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run002#f8		record.cards_played[Stage Presence]	13	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run003#f1	2	l1.damage	6	-14	card=Soloist's Solicitation target=Toadpole target_hp=11->25 n_enemies=2	1
soak-20260804-212539-run003#f1		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run003#f1		record.cards_played[Soloist's Solicitation]	3	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run003#f2	1	l1.damage	6	9	card=Freminet — Pers, Deploy! target=Sludge Spinner target_hp=37->28 n_enemies=1	0
soak-20260804-212539-run003#f2		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run003#f2		record.cards_played[Soloist's Solicitation]	3	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run003#f3		record.cards_played[Ethereal Spotlight]	0	7	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run003#f3		record.cards_played[Soloist's Solicitation]	5	6	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run003#f4	2	l1.damage	6	0	card=Freminet — Pers, Deploy! target=Punch Construct target_hp=49->49 n_enemies=1	0
soak-20260804-212539-run003#f4	3	l1.damage	7	13	card=Matinée Performance+ target=Punch Construct target_hp=41->28 n_enemies=1	0
soak-20260804-212539-run003#f4		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run003#f4		record.cards_played[Soloist's Solicitation]	3	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run003#f5	2	l1.damage	7	1	card=Matinée Performance+ target=Sewer Clam target_hp=56->55 n_enemies=1	0
soak-20260804-212539-run003#f5		record.cards_played[Ethereal Spotlight]	0	5	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run003#f5		record.cards_played[House Call]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run003#f6	4	l1.damage	7	9	card=Matinée Performance+ target=Terror Eel target_hp=97->88 n_enemies=1	0
soak-20260804-212539-run003#f6	8	l1.damage	7	11	card=Matinée Performance+ target=Terror Eel target_hp=35->24 n_enemies=1	0
soak-20260804-212539-run003#f6		record.cards_played[Ethereal Spotlight]	0	9	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-212539-run003#f6		record.cards_played[House Call]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run001#f1	6	l1.damage	7	10	card=Chevreuse — Interdiction Fire target=Twig Slime (M) target_hp=11->1 n_enemies=3	0
soak-20260805-003056-run001#f1	1	l2.block_at_turn_end	10	8	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run001#f1	1	l2.fanfare_after_turn	0	3	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run001#f1	1	l2.fanfare_next_open_post_decay	0	3	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run001#f1	2	l2.enemy_pool_drop	15	9	cards=4/4 hand_unresolved=0 n_enemies=3 pool=42->33	0
soak-20260805-003056-run001#f1	2	l2.fanfare_after_turn	3	14	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run001#f1	2	l2.fanfare_next_open_post_decay	2	14	cards=4/4 hand_unresolved=0 n_enemies=3	0
soak-20260805-003056-run001#f1	3	l2.block_at_turn_end	7	5	cards=3/3 hand_unresolved=2 n_enemies=3	0
soak-20260805-003056-run001#f1	3	l2.enemy_pool_drop	6	5	cards=3/3 hand_unresolved=2 n_enemies=3 pool=33->28	0
soak-20260805-003056-run001#f1	3	l2.fanfare_next_open_post_decay	11	14	cards=3/3 hand_unresolved=2 n_enemies=3	0
soak-20260805-003056-run001#f1	4	l2.fanfare_after_turn	20	18	cards=4/4 hand_unresolved=1 n_enemies=3	0
soak-20260805-003056-run001#f1	4	l2.fanfare_next_open_post_decay	16	18	cards=4/4 hand_unresolved=1 n_enemies=3	0
soak-20260805-003056-run001#f1	5	l2.block_at_turn_end	7	5	cards=4/4 hand_unresolved=1 n_enemies=3	0
soak-20260805-003056-run001#f1	5	l2.enemy_pool_drop	6	11	cards=4/4 hand_unresolved=1 n_enemies=3 pool=22->11	0
soak-20260805-003056-run001#f1	5	l2.fanfare_after_turn	18	19	cards=4/4 hand_unresolved=1 n_enemies=3	0
soak-20260805-003056-run001#f1	5	l2.fanfare_next_open_post_decay	14	19	cards=4/4 hand_unresolved=1 n_enemies=3	0
soak-20260805-003056-run001#f1		record.cards_played[Ethereal Spotlight]	0	6	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run001#f1		record.cards_played[Soloist's Solicitation]	5	6	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run001#f2	3	l1.damage	6	1	card=Soloist's Solicitation target=Nibbit target_hp=29->28 n_enemies=1	0
soak-20260805-003056-run001#f2	1	l2.fanfare_after_turn	6	5	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f2	1	l2.fanfare_next_open_post_decay	6	5	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f2	2	l2.block_at_turn_end	7	5	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f2	2	l2.enemy_pool_drop	16	8	cards=4/4 hand_unresolved=0 n_enemies=1 pool=42->34	0
soak-20260805-003056-run001#f2	2	l2.fanfare_after_turn	5	8	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f2	2	l2.fanfare_next_open_post_decay	4	8	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f2	3	l2.enemy_pool_drop	12	22	cards=4/4 hand_unresolved=0 n_enemies=1 pool=34->12	0
soak-20260805-003056-run001#f2	3	l2.fanfare_next_open_post_decay	11	14	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f2	4	l2.block_at_turn_end	13	11	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f2		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run001#f3	2	l1.damage	6	4	card=Soloist's Solicitation target=Shrinker Beetle target_hp=27->23 n_enemies=1	0
soak-20260805-003056-run001#f3	3	l1.damage	6	4	card=Soloist's Solicitation target=Shrinker Beetle target_hp=23->19 n_enemies=1	0
soak-20260805-003056-run001#f3	4	l1.damage	7	4	card=Chevreuse — Interdiction Fire target=Shrinker Beetle target_hp=19->15 n_enemies=1	0
soak-20260805-003056-run001#f3	5	l1.damage	7	4	card=Chevreuse — Interdiction Fire target=Shrinker Beetle target_hp=15->11 n_enemies=1	0
soak-20260805-003056-run001#f3	5	l1.damage	6	4	card=Soloist's Solicitation target=Shrinker Beetle target_hp=11->7 n_enemies=1	0
soak-20260805-003056-run001#f3	1	l2.block_at_turn_end	0	1	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f3	1	l2.enemy_pool_drop	16	13	cards=4/4 hand_unresolved=0 n_enemies=1 pool=40->27	0
soak-20260805-003056-run001#f3	1	l2.fanfare_after_turn	0	3	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f3	1	l2.fanfare_next_open_post_decay	0	3	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f3	2	l2.enemy_pool_drop	6	4	cards=4/4 hand_unresolved=0 n_enemies=1 pool=27->23	0
soak-20260805-003056-run001#f3	2	l2.fanfare_next_open_post_decay	7	9	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f3	3	l2.enemy_pool_drop	6	4	cards=4/4 hand_unresolved=0 n_enemies=1 pool=23->19	0
soak-20260805-003056-run001#f3	3	l2.fanfare_after_turn	15	14	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f3	3	l2.fanfare_next_open_post_decay	12	14	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f3	4	l2.block_at_turn_end	10	9	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f3	4	l2.enemy_pool_drop	10	4	cards=4/4 hand_unresolved=0 n_enemies=1 pool=19->15	0
soak-20260805-003056-run001#f3	4	l2.fanfare_next_open_post_decay	11	14	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f3	5	l2.enemy_pool_drop	15	12	cards=4/4 hand_unresolved=0 n_enemies=1 pool=15->3	0
soak-20260805-003056-run001#f3	5	l2.fanfare_after_turn	14	24	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f3	5	l2.fanfare_next_open_post_decay	11	24	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f3	6	l2.block_at_turn_end	10	8	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f3	6	l2.fanfare_after_turn	24	22	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f3	6	l2.fanfare_next_open_post_decay	19	22	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f3		record.cards_played[Ethereal Spotlight]	0	7	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run001#f3		record.cards_played[Soloist's Solicitation]	5	6	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run001#f4	8	l1.damage	7	10	card=Chevreuse — Interdiction Fire target=Slithering Strangler target_hp=12->2 n_enemies=2	0
soak-20260805-003056-run001#f4	2	l2.block_at_turn_end	10	8	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	2	l2.enemy_pool_drop	16	8	cards=4/4 hand_unresolved=0 n_enemies=2 pool=80->72	0
soak-20260805-003056-run001#f4	2	l2.fanfare_after_turn	6	14	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	2	l2.fanfare_next_open_post_decay	5	14	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	3	l2.enemy_pool_drop	0	8	cards=4/4 hand_unresolved=0 n_enemies=2 pool=72->64	0
soak-20260805-003056-run001#f4	3	l2.fanfare_after_turn	20	19	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	3	l2.fanfare_next_open_post_decay	16	19	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	4	l2.block_at_turn_end	10	8	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	4	l2.enemy_pool_drop	16	14	cards=4/4 hand_unresolved=0 n_enemies=2 pool=64->50	0
soak-20260805-003056-run001#f4	4	l2.fanfare_after_turn	19	26	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	4	l2.fanfare_next_open_post_decay	15	26	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	5	l2.block_at_turn_end	9	10	cards=3/3 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	5	l2.enemy_pool_drop	10	14	cards=3/3 hand_unresolved=0 n_enemies=2 pool=50->36	0
soak-20260805-003056-run001#f4	5	l2.fanfare_next_open_post_decay	21	26	cards=3/3 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	6	l2.block_at_turn_end	12	10	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	6	l2.enemy_pool_drop	12	15	cards=4/4 hand_unresolved=0 n_enemies=2 pool=36->21	0
soak-20260805-003056-run001#f4	6	l2.fanfare_after_turn	26	28	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	6	l2.fanfare_next_open_post_decay	21	28	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	7	l2.block_at_turn_end	13	11	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	7	l2.enemy_pool_drop	6	9	cards=4/4 hand_unresolved=0 n_enemies=2 pool=21->12	0
soak-20260805-003056-run001#f4	7	l2.fanfare_after_turn	28	27	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4	7	l2.fanfare_next_open_post_decay	22	27	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-003056-run001#f4		record.cards_played[Ethereal Spotlight]	0	8	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run001#f4		record.cards_played[Soloist's Solicitation]	6	7	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run001#f5	2	l2.block_at_turn_end	14	16	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f5	2	l2.enemy_pool_drop	10	7	cards=4/4 hand_unresolved=0 n_enemies=1 pool=58->51	0
soak-20260805-003056-run001#f5	2	l2.fanfare_after_turn	6	11	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f5	2	l2.fanfare_next_open_post_decay	5	11	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f5	3	l2.block_at_turn_end	11	9	cards=3/3 hand_unresolved=1 n_enemies=1	0
soak-20260805-003056-run001#f5	3	l2.fanfare_after_turn	11	12	cards=3/3 hand_unresolved=1 n_enemies=1	0
soak-20260805-003056-run001#f5	3	l2.fanfare_next_open_post_decay	9	12	cards=3/3 hand_unresolved=1 n_enemies=1	0
soak-20260805-003056-run001#f5	4	l2.enemy_pool_drop	16	13	cards=4/4 hand_unresolved=1 n_enemies=1 pool=45->32	0
soak-20260805-003056-run001#f5	4	l2.fanfare_after_turn	12	22	cards=4/4 hand_unresolved=1 n_enemies=1	0
soak-20260805-003056-run001#f5	4	l2.fanfare_next_open_post_decay	10	22	cards=4/4 hand_unresolved=1 n_enemies=1	0
soak-20260805-003056-run001#f5	5	l2.enemy_pool_drop	0	12	cards=3/3 hand_unresolved=1 n_enemies=1 pool=32->20	0
soak-20260805-003056-run001#f5	5	l2.fanfare_after_turn	26	24	cards=3/3 hand_unresolved=1 n_enemies=1	0
soak-20260805-003056-run001#f5	5	l2.fanfare_next_open_post_decay	21	24	cards=3/3 hand_unresolved=1 n_enemies=1	0
soak-20260805-003056-run001#f5	6	l2.enemy_pool_drop	12	18	cards=4/4 hand_unresolved=0 n_enemies=1 pool=20->2	0
soak-20260805-003056-run001#f5	6	l2.fanfare_after_turn	30	28	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f5	6	l2.fanfare_next_open_post_decay	24	28	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run001#f5	7	l2.block_at_turn_end	13	11	cards=3/3 hand_unresolved=2 n_enemies=1	0
soak-20260805-003056-run001#f5	7	l2.enemy_pool_drop	0	-74	cards=3/3 hand_unresolved=2 n_enemies=1 pool=2->76	1
soak-20260805-003056-run001#f5	7	l2.fanfare_after_turn	28	26	cards=3/3 hand_unresolved=2 n_enemies=1	0
soak-20260805-003056-run001#f5	7	l2.fanfare_next_open_post_decay	22	26	cards=3/3 hand_unresolved=2 n_enemies=1	0
soak-20260805-003056-run001#f5	8	l2.enemy_pool_drop	10	13	cards=2/2 hand_unresolved=4 n_enemies=1 pool=76->63	0
soak-20260805-003056-run001#f5	8	l2.fanfare_after_turn	26	28	cards=2/2 hand_unresolved=4 n_enemies=1	0
soak-20260805-003056-run001#f5	8	l2.fanfare_next_open_post_decay	21	28	cards=2/2 hand_unresolved=4 n_enemies=1	0
soak-20260805-003056-run001#f5	9	l2.block_at_turn_end	14	15	cards=2/2 hand_unresolved=4 n_enemies=1	0
soak-20260805-003056-run001#f5		record.cards_played[Ethereal Spotlight]	0	9	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run002#f1	3	l1.damage	6	1	card=Dahlia — Sacramental Shower target=Nibbit target_hp=33->32 n_enemies=1	0
soak-20260805-003056-run002#f1	1	l2.block_at_turn_end	17	15	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f1	1	l2.enemy_pool_drop	9	6	cards=4/4 hand_unresolved=0 n_enemies=1 pool=45->39	0
soak-20260805-003056-run002#f1	1	l2.fanfare_after_turn	5	6	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f1	1	l2.fanfare_next_open_post_decay	5	6	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f1	2	l2.enemy_pool_drop	6	1	cards=5/5 hand_unresolved=0 n_enemies=1 pool=39->38	0
soak-20260805-003056-run002#f1	2	l2.fanfare_after_turn	14	13	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f1	2	l2.fanfare_next_open_post_decay	11	13	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f1	3	l2.block_at_turn_end	7	5	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f1	3	l2.enemy_pool_drop	15	12	cards=4/4 hand_unresolved=0 n_enemies=1 pool=38->26	0
soak-20260805-003056-run002#f1	3	l2.fanfare_after_turn	13	14	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f1	3	l2.fanfare_next_open_post_decay	10	14	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f1	4	l2.enemy_pool_drop	15	18	cards=4/4 hand_unresolved=0 n_enemies=1 pool=26->8	0
soak-20260805-003056-run002#f1	4	l2.fanfare_after_turn	19	23	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f1	4	l2.fanfare_next_open_post_decay	15	23	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f1		record.cards_played[Ethereal Spotlight]	0	5	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run002#f1		record.cards_played[Soloist's Solicitation]	3	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-003056-run002#f2	2	l1.damage	6	12	card=Freminet — Pers, Deploy! target=Fuzzy Wurm Crawler target_hp=48->36 n_enemies=1	0
soak-20260805-003056-run002#f2	4	l1.damage	6	12	card=Freminet — Pers, Deploy! target=Fuzzy Wurm Crawler target_hp=22->10 n_enemies=1	0
soak-20260805-003056-run002#f2	1	l2.block_at_turn_end	7	5	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run002#f2	1	l2.enemy_pool_drop	6	7	cards=4/4 hand_unresolved=0 n_enemies=1 pool=55->48	0
soak-20260805-003056-run002#f2	1	l2.fanfare_after_turn	0	3	cards=4/4 hand_unresolved=0 n_enemies=1	0
